pbhh,pbll,pbhb,pblb,pshh,pshl,muh,mul,l
0.9899417488945496,0.9987782311544742,0.1073401537263877,0.8915692222837834,0.9333036622675994,0.2445439787785193,0.7923806354433712,0.08112406052968806,0.2385506622399147
0.9899664483647128,0.9987816618428447,0.1073087001332164,0.8916036999935952,0.9328950637995318,0.243993708826531,0.7926790411279961,0.08152596389015447,0.2383101132646544
0.9899913785410586,0.9987851197490477,0.1072771598542508,0.8916382887976819,0.9324857841744543,0.2434435476752052,0.7929777401739911,0.08192770163399221,0.2380714668412118
0.9900165352070295,0.998788604294419,0.1072455345878571,0.8916729864866043,0.9320758249590635,0.2428935015248785,0.7932767298260206,0.08232927237900388,0.2378347070358341
0.9900419141976127,0.9987921149076778,0.1072138260140234,0.8917077908757877,0.931665187696453,0.2423435764584168,0.7935760073879244,0.08273067477965283,0.2375998181416193
0.9900675113987233,0.9987956510248469,0.1071820357945329,0.891742699805278,0.9312538739068942,0.2417937784440108,0.793875570221353,0.0831319075259186,0.2373667846750479
0.9900933227465915,0.9987992120891702,0.10715016557314,0.8917777111394938,0.9308418850885836,0.2412441133378781,0.7941754157444496,0.08353296934219506,0.237135591372566
0.9901193442271526,0.9988027975510321,0.1071182169757448,0.8918128227669797,0.930429222718374,0.2406945868869051,0.7944755414305599,0.08393385898622026,0.2369062231872203
0.9901455718754432,0.9988064068678774,0.1070861916105682,0.8918480326001608,0.9300158882524785,0.2401452047312104,0.7947759448069789,0.08433457524804386,0.2366786652853442
0.9901720017749992,0.9988100395041306,0.1070540910683297,0.8918833385750934,0.9296018831271542,0.2395959724066438,0.79507662345373,0.08473511694902672,0.2364529030432952
0.9901986300572597,0.9988136949311158,0.1070219169224217,0.891918738651221,0.9291872087593651,0.2390468953472143,0.7953775750023766,0.08513548294087382,0.2362289220442422
0.9902254529009751,0.9988173726269781,0.1069896707290868,0.8919542308111263,0.9287718665474239,0.238497978887457,0.7956787971348634,0.0855356721046974,0.2360067080750043
0.9902524665316206,0.9988210720766035,0.1069573540275929,0.8919898130602865,0.9283558578716147,0.2379492282647342,0.7959802875823896,0.08593568335011169,0.2357862471229386
0.990279667220814,0.9988247927715406,0.1069249683404096,0.8920254834268274,0.9279391840947945,0.2374006486214758,0.7962820441243111,0.086335515614356,0.2355675253728776
0.990307051285738,0.9988285342099227,0.1068925151733833,0.8920612399612805,0.9275218465629795,0.2368522450073603,0.7965840645870709,0.08673516786144672,0.2353505292041166
0.9903346150885707,0.9988322958963903,0.1068599960159114,0.8920970807363385,0.9271038466059094,0.2363040223814364,0.7968863468431581,0.08713463908135663,0.2351352451874479
0.9903623550359167,0.9988360773420136,0.106827412341118,0.8921330038466135,0.9266851855375967,0.23575598561419,0.7971888888100935,0.08753392828922074,0.2349216600822452
0.9903902675782482,0.9988398780642165,0.1067947656060265,0.8921690074083963,0.9262658646568597,0.2352081394895554,0.7974916884494427,0.0879330345245671,0.2347097608335944
0.9904183492093488,0.9988436975866998,0.106762057251733,0.8922050895594159,0.9258458852478366,0.2346604887068743,0.7977947437658519,0.08833195685057281,0.2344995345694711
0.9904465964657644,0.9988475354393671,0.1067292887035781,0.8922412484586015,0.9254252485804858,0.2341130378828019,0.7980980528061121,0.08873069435334455,0.2342909685979662
0.9904750059262585,0.9988513911582495,0.1066964613713199,0.8922774822858444,0.9250039559110701,0.2335657915531626,0.7984016136582461,0.08912924614122081,0.2340840504045561
0.9905035742112741,0.9988552642854313,0.106663576649302,0.8923137892417633,0.9245820084826261,0.2330187541747589,0.7987054244506182,0.08952761134409783,0.2338787676494193
0.9905322979824022,0.9988591543689763,0.1066306359166246,0.8923501675474707,0.9241594075254177,0.232471930127129,0.7990094833510694,0.08992578911277735,0.233675108164797
0.9905611739418536,0.9988630609628565,0.1065976405373128,0.892386615444338,0.9237361542573815,0.231925323714265,0.7993137885660708,0.09032377861833195,0.2334730599523994
0.9905901988319396,0.9988669836268779,0.1065645918604835,0.8924231311937673,0.923312249884548,0.2313789391662767,0.7996183383399036,0.09072157905149643,0.2332726111808545
0.9906193694345556,0.9988709219266105,0.1065314912205123,0.8924597130769608,0.9228876956014608,0.2308327806410212,0.7999231309538567,0.09111918962207335,0.2330737501832004
0.9906486825706738,0.9988748754333174,0.1064983399371978,0.8924963593946939,0.9224624925915769,0.2302868522256855,0.8002281647254449,0.09151660955835973,0.2328764654544211
0.9906781350998392,0.9988788437238838,0.106465139315926,0.8925330684670895,0.9220366420276553,0.2297411579383273,0.8005334380076499,0.0919138381065927,0.232680745649023
0.9907077239196719,0.9988828263807485,0.1064318906478326,0.8925698386333948,0.9216101450721349,0.2291957017293765,0.800838949188179,0.09231087453041198,0.2324865795786537
0.9907374459653775,0.9988868229918351,0.1063985952099648,0.892606668251759,0.9211830028775005,0.2286504874831022,0.8011446966887401,0.09270771811033826,0.2322939562097616
0.9907672982092606,0.9988908331504832,0.1063652542654409,0.892643555699014,0.9207552165866381,0.2281055190190341,0.8014506789643409,0.09310436814327055,0.2321028646612951
0.9907972776602458,0.9988948564553826,0.106331869063609,0.8926804993704561,0.9203267873331774,0.2275608000933541,0.8017568945025998,0.09350082394199732,0.2319132942024425
0.9908273813634048,0.9988988925105048,0.1062984408402047,0.8927174976796308,0.919897716241827,0.2270163344002479,0.8020633418230793,0.09389708483472502,0.23172523425041
0.9908576063994882,0.9989029409250392,0.1062649708175066,0.8927545490581184,0.9194680044286953,0.2264721255732235,0.8023700194766333,0.09429315016461982,0.2315386743682389
0.990887949884464,0.9989070013133262,0.1062314602044912,0.8927916519553218,0.9190376530016058,0.2259281771863971,0.8026769260447714,0.09468901928936486,0.2313536042626601
0.9909184089690626,0.9989110732947937,0.1061979101969854,0.892828804838259,0.9186066630603997,0.2253844927557431,0.8029840601390402,0.09508469158073123,0.2311700137819863
0.9909489808383255,0.9989151564938934,0.1061643219778191,0.892866006191352,0.918175035697231,0.2248410757403161,0.8032914204004192,0.09548016642416247,0.230987892914041
0.9909796627111627,0.9989192505400373,0.1061306967169749,0.8929032545162248,0.9177427719968513,0.2242979295434367,0.8035990054987334,0.09587544321837244,0.2308072317841232
0.9910104518399129,0.9989233550675357,0.1060970355717364,0.8929405483314972,0.9173098730368865,0.2237550575138542,0.8039068141320777,0.09627052137495509,0.2306280206530085
