e,pshh,pshl,pbhh,pbll,pbhb,pblb,muh,mul
0.6,0.8,0.5233333333333333,0.7899999999999999,0.8,0.12333333333333334,0.7333333333333334,0.6,0.2899999999999999
0.5826830921843753,0.7913415460921877,0.5175610307281251,0.7724462512639032,0.7913415460921877,0.12910563593854157,0.7217887281229167,0.6,0.296356252140399
0.5653661843687505,0.7826830921843753,0.5117887281229169,0.7544083404492596,0.7826830921843753,0.13487793854374983,0.7102441229125003,0.6,0.30244874637809466
0.5480492765531257,0.7740246382765629,0.5060164255177085,0.735870019642888,0.7740246382765629,0.14065024114895805,0.6986995177020838,0.6,0.30829356628867766
0.5307323687375011,0.7653661843687505,0.5002441229125003,0.7168143056923958,0.7653661843687505,0.1464225437541663,0.6871549124916674,0.6,0.31390551382727666
0.5134154609218764,0.7567077304609382,0.4944718203072921,0.6972234381421529,0.7567077304609382,0.15219484635937455,0.6756103072812509,0.6,0.31929823449261413
0.4960985531062516,0.7480492765531258,0.48869951770208386,0.6770788342479915,0.7480492765531258,0.15796714896458278,0.6640657020708345,0.6,0.3244843281037346
0.47878164529062683,0.7393908226453134,0.4829272150968756,0.6563610408311703,0.7393908226453134,0.16373945156979106,0.6525210968604178,0.6000000000000001,0.329475447082559
0.46146473747500216,0.7307323687375011,0.4771549124916674,0.6350496827094417,0.7307323687375011,0.16951175417499928,0.6409764916500014,0.6,0.33428238385597403
0.4441478296593774,0.7220739148296886,0.4713826098864591,0.613123407417913,0.7220739148296886,0.17528405678020753,0.6294318864395849,0.6,0.3389151487572866
0.4268309218437527,0.7134154609218764,0.4656103072812509,0.5905598259044958,0.7134154609218764,0.18105635938541575,0.6178872812291685,0.6,0.343383039610444
0.4095140140281279,0.704757007014064,0.45983800467604263,0.5673354488537556,0.704757007014064,0.186828661990624,0.606342676018752,0.6,0.3476947040149081
0.39219710621250314,0.6960985531062516,0.45406570207083435,0.5434256182585315,0.6960985531062516,0.19260096459583229,0.5947980708083354,0.6000000000000001,0.3518581952091458
0.3748801983968785,0.6874400991984393,0.4482933994656262,0.5188044338203349,0.6874400991984393,0.1983732672010405,0.5832534655979189,0.6,0.35588102227205165
0.3575632905812538,0.6787816452906269,0.4425210968604179,0.493444673716783,0.6787816452906269,0.20414556980624873,0.5717088603875025,0.6,0.35977019532070975
0.340246382765629,0.6701231913828145,0.4367487942552097,0.4673177092265981,0.6701231913828145,0.20991787241145698,0.560164255177086,0.6,0.3635322662768298
0.32292947495000424,0.6614647374750021,0.4309764916500014,0.44039341264934617,0.6614647374750021,0.21569017501666524,0.5486196499666696,0.6,0.3671733657005797
0.30561256713437956,0.6528062835671897,0.4252041890447931,0.4126400578973702,0.6528062835671897,0.22146247762187346,0.5370750447562531,0.6000000000000001,0.3706992361274039
0.2882956593187549,0.6441478296593774,0.41943188643958496,0.3840242130704348,0.6441478296593774,0.22723478022708168,0.5255304395458367,0.6,0.3741152622891356
0.2709787515031301,0.635489375751565,0.4136595838343767,0.35451062424843494,0.635489375751565,0.23300708283228996,0.51398583433542,0.6,0.3774264985539239
