e,pshh,pshl,pbhh,pbll,pbhb,pblb,muh,mul
1.0,0.0,-0.01,-0.01,1.0,-0.01,1.0,,0.49
0.9746978579785337,0.012651071010733168,0.0026510710107331675,0.0026510710107331675,0.9873489289892668,-0.0015659526595112223,0.9831319053190224,0.5,0.4900000000000001
0.9493957159570673,0.025302142021466335,0.015302142021466335,0.015302142021466335,0.9746978579785337,0.0068680946809775555,0.9662638106380448,0.5,0.49
0.924093573935601,0.037953213032199506,0.027953213032199505,0.027953213032199505,0.9620467869678004,0.015302142021466339,0.9493957159570674,0.5,0.49
0.8987914319141347,0.05060428404293267,0.04060428404293267,0.04060428404293267,0.9493957159570673,0.02373618936195511,0.9325276212760898,0.5,0.48999999999999994
0.8734892898926683,0.06325535505366583,0.05325535505366583,0.05325535505366583,0.9367446449463341,0.032170236702443886,0.9156595265951122,0.5,0.49
0.848187147871202,0.07590642606439901,0.06590642606439902,0.06590642606439902,0.924093573935601,0.040604284042932676,0.8987914319141346,0.5,0.4900000000000001
0.8228850058497357,0.08855749707513218,0.07855749707513218,0.07855749707513218,0.9114425029248678,0.04903833138342145,0.8819233372331572,0.5,0.49
0.7975828638282694,0.10120856808586534,0.09120856808586535,0.09120856808586535,0.8987914319141347,0.05747237872391022,0.8650552425521796,0.5,0.4900000000000001
0.772280721806803,0.1138596390965985,0.10385963909659851,0.10385963909659851,0.8861403609034015,0.065906426064399,0.848187147871202,0.5,0.49
0.7469785797853367,0.12651071010733167,0.11651071010733167,0.11651071010733167,0.8734892898926683,0.07434047340488778,0.8313190531902244,0.5,0.49
0.7216764377638702,0.13916178111806485,0.12916178111806484,0.12916178111806484,0.8608382188819351,0.08277452074537657,0.814450958509247,0.5,0.48999999999999994
0.696374295742404,0.15181285212879803,0.14181285212879802,0.14181285212879802,0.848187147871202,0.09120856808586536,0.7975828638282694,0.5,0.49
0.6710721537209376,0.16446392313953118,0.15446392313953117,0.15446392313953117,0.8355360768604688,0.09964261542635412,0.7807147691472918,0.5,0.48999999999999994
0.6457700116994713,0.17711499415026435,0.16711499415026435,0.16711499415026435,0.8228850058497357,0.10807666276684291,0.7638466744663142,0.5,0.49
0.620467869678005,0.1897660651609975,0.1797660651609975,0.1797660651609975,0.8102339348390025,0.11651071010733167,0.7469785797853365,0.5,0.4900000000000001
0.5951657276565386,0.20241713617173068,0.19241713617173067,0.19241713617173067,0.7975828638282694,0.12494475744782045,0.7301104851043592,0.5,0.49
0.5698635856350722,0.21506820718246386,0.20506820718246385,0.20506820718246385,0.7849317928175361,0.13337880478830924,0.7132423904233816,0.5,0.49
0.5445614436136059,0.227719278193197,0.217719278193197,0.217719278193197,0.772280721806803,0.141812852128798,0.696374295742404,0.5,0.48999999999999994
0.5192593015921396,0.2403703492039302,0.23037034920393018,0.23037034920393018,0.7596296507960698,0.1502468994692868,0.6795062010614263,0.5,0.49
