e,pshh,pshl,pbhh,pbll,pbhb,pblb,muh,mul
1.0,1.0,0.24,0.99,1.0,0.12636363636363634,0.8636363636363636,0.8,-0.01
0.9894736842105263,0.9947368421052631,0.22811153576773086,0.9847368421052631,0.9947368421052631,0.12866962685670552,0.8578216012134698,0.8068606488508024,-0.0031393511491975773
0.9789473684210527,0.9894736842105263,0.21694243275725694,0.9794736842105263,0.9894736842105263,0.13080263394656438,0.8521798221937864,0.8134335532128867,0.0034335532128867557
0.968421052631579,0.9842105263157894,0.20640912045078585,0.9742105263157894,0.9842105263157894,0.13278100130336676,0.8466926829071595,0.8197521412933698,0.009752141293369937
0.9578947368421052,0.9789473684210527,0.19644305599241801,0.9689473684210527,0.9789473684210527,0.13461987302974965,0.841345039250952,0.8258438302346117,0.01584383023461166
0.9473684210526316,0.9736842105263158,0.18698719287843296,0.9636842105263158,0.9736842105263158,0.13633193465682394,0.8361242056940532,0.8317314386381005,0.02173143863810046
0.9368421052631579,0.968421052631579,0.17799344991779287,0.958421052631579,0.968421052631579,0.13792794601302508,0.8310194224080276,0.8374341989802514,0.027434198980251234
0.9263157894736842,0.9631578947368421,0.1694208545310879,0.9531578947368421,0.9631578947368421,0.13941713341011244,0.8260214630811157,0.842968500292828,0.032968500292828
0.9157894736842105,0.9578947368421052,0.16123415299444022,0.9478947368421052,0.9578947368421052,0.1408074841567188,0.8211223404046847,0.8483484440653818,0.03834844406538182
0.9052631578947369,0.9526315789473684,0.15340275164890949,0.9426315789473684,0.9526315789473684,0.1421059716615803,0.8163150809699987,0.8535862677614888,0.04358626776148889
0.8947368421052632,0.9473684210526316,0.14589989755508315,0.9373684210526316,0.9473684210526316,0.14331873018965788,0.8115935505120965,0.8586926725569142,0.048692672556914035
0.8842105263157894,0.9421052631578948,0.13870203555794958,0.9321052631578948,0.9421052631578948,0.1444511924294786,0.8069523163424512,0.8636770805136623,0.05367708051366222
0.8736842105263158,0.9368421052631579,0.13178829744751153,0.9268421052631579,0.9368421052631579,0.1455081991421602,0.8023865376999451,0.8685478389157323,0.058547838915732196
0.8631578947368421,0.9315789473684211,0.12514009148482141,0.921578947368421,0.9315789473684211,0.1464940875442346,0.797891877368046,0.8733123844587031,0.063312384458703
0.8526315789473684,0.9263157894736842,0.11874076919569611,0.9163157894736842,0.9263157894736842,0.14741276327693237,0.7934644297055237,0.8779773765322479,0.06797737653224786
0.8421052631578947,0.9210526315789473,0.11257535236538498,0.9110526315789473,0.9210526315789473,0.14826775955512295,0.7891006614975087,0.8825488064222671,0.07254880642226713
0.8315789473684211,0.9157894736842105,0.10663030745131065,0.9057894736842105,0.9157894736842105,0.14906228619287237,0.7847973629299347,0.8870320875457915,0.07703208754579159
0.8210526315789474,0.9105263157894736,0.10089335772007836,0.9005263157894736,0.9105263157894736,0.1497992705551323,0.7805516066378502,0.8914321305961792,0.08143213059617925
0.8105263157894737,0.9052631578947369,0.09535332567341916,0.8952631578947369,0.9052631578947369,0.15048139201086028,0.7763607132522976,0.8957534065727377,0.08575340657273757
0.8,0.9,0.08999999999999998,0.89,0.9,0.1511111111111111,0.7722222222222223,0.9,0.08999999999999998
