e,pshh,pshl,pbhh,pbll,pbhb,pblb,muh,mul
0.6,0.8,0.5233333333333333,0.79,0.8,0.12333333333333334,0.7333333333333334,0.6,0.2899999999999999
0.5967611336032388,0.7983805668016194,0.5112915643459214,0.7883805668016194,0.7983805668016194,0.12441295546558705,0.7311740890688259,0.6049840319863203,0.28635627530364366
0.5935222672064777,0.7967611336032389,0.49890968244102096,0.7867611336032388,0.7967611336032389,0.12549257759784074,0.7290148448043186,0.6102312495711247,0.28271255060728734
0.5902834008097166,0.7951417004048583,0.48617482620578595,0.7851417004048583,0.7951417004048583,0.12657219973009445,0.726855600539811,0.615760492504413,0.2790688259109311
0.5870445344129555,0.7935222672064777,0.4730734774743732,0.7835222672064777,0.7935222672064777,0.12765182186234816,0.7246963562753037,0.6215924426450743,0.2754251012145749
0.5838056680161943,0.7919028340080971,0.45959141886546623,0.7819028340080971,0.7919028340080971,0.12873144399460187,0.7225371120107962,0.6277498547490155,0.2717813765182187
0.5805668016194332,0.7902834008097166,0.445713687982132,0.7802834008097166,0.7902834008097166,0.12981106612685558,0.7203778677462889,0.634257822846116,0.26813765182186233
0.5773279352226721,0.7886639676113361,0.43142452796388503,0.778663967611336,0.7886639676113361,0.1308906882591093,0.7182186234817813,0.641144088777561,0.264493927125506
0.5740890688259109,0.7870445344129555,0.41670733404743326,0.7770445344129555,0.7870445344129555,0.131970310391363,0.716059379217274,0.6484394008894916,0.26085020242914975
0.5708502024291497,0.7854251012145749,0.40154459575512197,0.7754251012145749,0.7854251012145749,0.13304993252361674,0.7139001349527665,0.6561779326602778,0.25720647773279354
0.5676113360323887,0.7838056680161943,0.38591783428795334,0.7738056680161943,0.7838056680161943,0.13412955465587043,0.7117408906882592,0.6643977732793521,0.2535627530364373
0.5643724696356275,0.7821862348178137,0.36980753465259086,0.7721862348178137,0.7821862348178137,0.13520917678812416,0.7095816464237517,0.6731415050308801,0.24991902834008095
0.5611336032388663,0.7805668016194331,0.3531930719982602,0.7705668016194331,0.7805668016194331,0.13628879892037787,0.7074224021592443,0.6824568859462724,0.24627530364372469
0.5578947368421052,0.7789473684210526,0.3360526315789471,0.7689473684210526,0.7789473684210526,0.13736842105263158,0.7052631578947368,0.6923976608187136,0.24263157894736836
0.5546558704453441,0.7773279352226721,0.31836312168789666,0.7673279352226721,0.7773279352226721,0.1384480431848853,0.7031039136302293,0.7030245296499169,0.23898785425101202
0.551417004048583,0.7757085020242915,0.30010007883379425,0.7657085020242915,0.7757085020242915,0.139527665317139,0.700944669365722,0.7144063103749555,0.2353441295546558
0.5481781376518218,0.7740890688259109,0.2812375643399179,0.7640890688259109,0.7740890688259109,0.14060728744939271,0.6987854251012147,0.726621342907341,0.2317004048582995
0.5449392712550607,0.7724696356275303,0.26174805144729923,0.7624696356275303,0.7724696356275303,0.14168690958164643,0.6966261808367071,0.739759195030925,0.2280566801619432
0.5417004048582996,0.7708502024291498,0.2416023018886393,0.7608502024291498,0.7708502024291498,0.14276653171390014,0.6944669365721996,0.7539227486595909,0.22441295546558696
0.5384615384615384,0.7692307692307692,0.22076923076923047,0.7592307692307692,0.7692307692307692,0.14384615384615385,0.6923076923076923,0.7692307692307694,0.22076923076923072
