e,pshh,pshl,pbhh,pbll,pbhb,pblb,muh,mul
0.2709787515031301,0.635489375751565,0.4136595838343767,0.35451062424843494,0.635489375751565,0.23300708283228996,0.51398583433542,0.6,0.3774264985539239
0.26953986743553093,0.6347699337177655,0.42389098320692703,0.3552300662822345,0.6347699337177655,0.233486710854823,0.513026578290354,0.593986290379605,0.38215584626410687
0.26810098336793164,0.6340504916839658,0.43414396856363147,0.35594950831603417,0.6340504916839658,0.2339663388773561,0.5120673222452878,0.5880669165545166,0.38699209055993344
0.26666209930033247,0.6333310496501663,0.4444186134672707,0.35666895034983376,0.6333310496501663,0.23444596689988917,0.5111080662002216,0.5822397111437118,0.3919389585569824
0.2652232152327332,0.6326116076163666,0.45471499181526515,0.3573883923836334,0.6326116076163666,0.23492559492242227,0.5101488101551555,0.5765025726561558,0.3970003526771779
0.263784331165134,0.631892165582567,0.4650331778415761,0.358107834417433,0.631892165582567,0.23540522294495533,0.5091895541100893,0.5708534630058095,0.4021803610784316
0.2623454470975347,0.6311727235487674,0.4753732461186335,0.35882727645123264,0.6311727235487674,0.23588485096748843,0.5082302980650231,0.5652904051382519,0.40748326883785685
0.26090656302993553,0.6304532815149677,0.48573527155925406,0.3595467184850322,0.6304532815149677,0.23636447899002147,0.5072710420199571,0.5598114807631307,0.41291356995283407
0.25946767896233636,0.6297338394811682,0.49611932941859516,0.3602661605188318,0.6297338394811682,0.23684410701255454,0.5063117859748909,0.5544148281869528,0.41847598023058974
0.25802879489473707,0.6290143974473685,0.5065254952961128,0.36098560255263146,0.6290143974473685,0.23732373503508764,0.5053525299298247,0.549098640241089,0.42417545114397875
0.2565899108271379,0.628294955413569,0.516953845137524,0.36170504458643105,0.628294955413569,0.2378033630576207,0.5043932738847585,0.5438611623001478,0.43001718473903494
0.2551510267595386,0.6275755133797694,0.527404455236801,0.3624244866202307,0.6275755133797694,0.2382829910801538,0.5034340178396923,0.5387006903861393,0.436006649688645
0.2537121426919394,0.6268560713459697,0.5378774022381653,0.3631439286540303,0.6268560713459697,0.23876261910268684,0.5024747617946264,0.5336155693541442,0.4421495985964625
0.25227325862434014,0.6261366293121701,0.5483727631381018,0.3638633706878299,0.6261366293121701,0.23924224712521994,0.5015155057495602,0.5286041911554168,0.4484520866661631
0.25083437455674096,0.6254171872783705,0.5588906152873797,0.3645828127216295,0.6254171872783705,0.239721875147753,0.500556249704494,0.5236649931741022,0.4549204918633932
0.24939549048914178,0.6246977452445709,0.5694310363931022,0.3653022547554291,0.6246977452445709,0.24020150317028605,0.49959699365942795,0.5187964566339424,0.46156153671154576
0.2479566064215425,0.6239783032107713,0.5799941045207527,0.36602169678922875,0.6239783032107713,0.24068113119281914,0.49863773761436164,0.5139971050715735,0.4683823118779201
0.2465177223539433,0.6232588611769716,0.5905798980962639,0.36674113882302833,0.6232588611769716,0.24116075921535224,0.49767848156929556,0.5092655028731788,0.47539030172424473
0.24507883828634403,0.622539419143172,0.6011884959081045,0.367460580856828,0.622539419143172,0.24164038723788533,0.49671922552422926,0.5046002538714526,0.48259341201511524
0.24363995421874485,0.6218199771093724,0.6118199771093745,0.36818002289062757,0.6218199771093724,0.24212001526041838,0.49575996947916323,0.4999999999999991,0.49000000000000143
